age,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_Female,gender_Male,gender_Other,learning_disabilities,peer_influence,tutoring_sessions,exam_anxiety_score,motivation_score
20,3.5714285714285716,2.5,1.8,0.0,0.84,6.0,1.0,3.0,0,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.73,9.0,1.0,3.0,0,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.83,7.0,1.0,3.0,0,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.73,8.0,1.0,3.0,0,1.0,5.0,0.0,66.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.63,8.0,1.0,1.0,1,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.69,9.0,1.0,3.0,1,1.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.68,6.0,1.0,3.0,0,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.77,8.0,1.0,2.0,3,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.86,4.0,1.0,3.0,1,1.0,5.0,1.0,67.0,1.0,0.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.71,7.0,1.0,3.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.6,6.0,1.0,3.0,0,1.0,5.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.81,5.0,1.0,4.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,1.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.84,6.0,1.0,3.0,1,1.0,5.0,0.0,67.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.99,6.0,1.0,3.0,0,1.0,5.0,1.0,71.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.84,7.0,1.0,2.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.79,6.0,1.0,4.0,0,1.0,5.0,1.0,69.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.83,7.0,1.0,4.0,3,1.0,5.0,1.0,67.0,1.0,0.0,0.0,1.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.97,6.0,1.0,2.0,1,1.0,5.0,1.0,72.0,1.0,0.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.93,6.0,1.0,4.0,0,1.0,5.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.73,7.0,1.0,4.0,3,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.69,7.0,1.0,3.0,0,1.0,5.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.71,8.0,1.0,1.0,1,1.0,5.0,0.0,67.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.8,8.0,1.0,4.0,3,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.9,7.0,1.0,3.0,1,1.0,5.0,0.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.8,8.0,1.0,3.0,0,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.63,7.0,1.0,3.0,1,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.89,7.0,1.0,3.0,0,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.92,8.0,1.0,2.0,1,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.72,6.0,1.0,6.0,0,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.87,4.0,1.0,3.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,4.714285714285714,2.5,1.8,0.0,0.77,5.0,1.0,5.0,0,1.0,5.0,1.0,69.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.96,9.0,1.0,3.0,1,1.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.94,7.0,1.0,3.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.81,7.0,1.0,2.0,3,1.0,5.0,1.0,69.0,1.0,0.0,0.0,1.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.88,7.0,1.0,3.0,3,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.95,8.0,1.0,3.0,1,1.0,5.0,1.0,74.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.8,7.0,1.0,0.0,1,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.73,7.0,1.0,2.0,3,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.9,8.0,1.0,3.0,1,1.0,5.0,1.0,69.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.69,6.0,1.0,3.0,3,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.76,8.0,1.0,1.0,0,1.0,5.0,1.0,62.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.95,7.0,1.0,3.0,0,1.0,5.0,0.0,70.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.89,7.0,1.0,4.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.76,6.0,1.0,3.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.69,7.0,1.0,3.0,0,1.0,5.0,0.0,65.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.74,6.0,1.0,4.0,3,1.0,5.0,1.0,71.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.71,9.0,1.0,5.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.67,4.0,1.0,3.0,1,1.0,5.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.9,8.0,1.0,5.0,0,1.0,5.0,1.0,67.0,0.0,1.0,0.0,1.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.7,4.0,1.0,2.0,1,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.78,8.0,1.0,3.0,0,1.0,5.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.75,6.0,1.0,5.0,0,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.99,8.0,1.0,4.0,0,1.0,5.0,0.0,73.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,1.5714285714285714,2.5,1.8,0.0,0.76,7.0,1.0,2.0,1,1.0,5.0,1.0,62.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.63,5.0,1.0,2.0,1,1.0,5.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.64,9.0,1.0,3.0,1,1.0,5.0,1.0,61.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.84,8.0,1.0,3.0,3,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.84,8.0,1.0,4.0,1,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.77,6.0,1.0,1.0,1,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.77,8.0,1.0,5.0,1,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.62,5.0,1.0,3.0,1,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.81,4.0,1.0,2.0,3,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.8,5.0,1.0,4.0,3,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.66,6.0,1.0,1.0,1,1.0,5.0,0.0,64.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.64,6.0,1.0,2.0,1,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.65,6.0,1.0,3.0,3,1.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.64,6.0,1.0,4.0,0,1.0,5.0,1.0,63.0,1.0,0.0,0.0,1.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.84,6.0,1.0,2.0,0,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.68,4.0,1.0,4.0,0,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.7,7.0,1.0,5.0,0,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.67,7.0,1.0,3.0,0,1.0,5.0,0.0,63.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.98,6.0,1.0,4.0,1,1.0,5.0,1.0,74.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.94,9.0,1.0,2.0,1,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.69,7.0,1.0,3.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.73,7.0,1.0,4.0,3,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.68,8.0,1.0,4.0,0,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.8,5.0,1.0,3.0,1,1.0,5.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.61,7.0,1.0,3.0,0,1.0,5.0,0.0,62.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.87,8.0,1.0,3.0,3,1.0,5.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.81,7.0,1.0,4.0,3,1.0,5.0,0.0,72.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.96,5.0,1.0,2.0,3,1.0,5.0,1.0,72.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.714285714285714,2.5,1.8,0.0,0.67,6.0,1.0,3.0,0,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.92,7.0,1.0,5.0,0,1.0,5.0,1.0,66.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.5714285714285716,2.5,1.8,0.0,0.92,4.0,1.0,3.0,0,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.65,5.0,1.0,4.0,3,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,4.714285714285714,2.5,1.8,0.0,0.76,10.0,1.0,3.0,3,1.0,5.0,1.0,72.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.67,8.0,1.0,4.0,0,1.0,5.0,1.0,64.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.7,9.0,1.0,3.0,0,1.0,5.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.71,8.0,1.0,2.0,3,1.0,5.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,1.0,2.5,1.8,0.0,0.82,8.0,1.0,2.0,0,1.0,5.0,1.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.76,7.0,1.0,4.0,0,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.98,8.0,1.0,3.0,0,1.0,5.0,1.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.65,9.0,1.0,5.0,0,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.99,8.0,1.0,4.0,0,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.428571428571429,2.5,1.8,0.0,0.69,7.0,1.0,3.0,3,1.0,5.0,1.0,68.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.91,7.0,1.0,5.0,0,1.0,5.0,1.0,72.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.74,8.0,1.0,3.0,1,1.0,5.0,1.0,67.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
20,2.142857142857143,2.5,1.8,0.0,0.66,6.0,1.0,1.0,1,1.0,5.0,0.0,61.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.94,8.0,1.0,3.0,3,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,1.7142857142857142,2.5,1.8,0.0,0.72,6.0,1.0,2.0,0,1.0,5.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,4.428571428571429,2.5,1.8,0.0,0.86,6.0,1.0,3.0,1,1.0,5.0,1.0,75.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.83,5.0,1.0,2.0,1,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.79,6.0,1.0,4.0,0,1.0,5.0,1.0,65.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.4285714285714286,2.5,1.8,0.0,0.8,6.0,1.0,3.0,1,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.89,10.0,1.0,6.0,0,1.0,5.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.64,6.0,1.0,3.0,1,1.0,5.0,0.0,64.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.87,8.0,1.0,4.0,0,1.0,5.0,0.0,70.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.4285714285714286,2.5,1.8,0.0,0.96,6.0,1.0,4.0,0,1.0,5.0,0.0,67.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.62,7.0,1.0,3.0,0,1.0,5.0,1.0,63.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.66,7.0,1.0,4.0,1,1.0,5.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.89,4.0,1.0,3.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.4285714285714284,2.5,1.8,0.0,0.77,5.0,1.0,3.0,1,1.0,5.0,1.0,86.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.76,6.0,1.0,3.0,0,1.0,5.0,0.0,67.0,1.0,0.0,0.0,1.0,0.5,0.375,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.65,5.0,1.0,4.0,3,1.0,5.0,0.0,63.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.8,7.0,1.0,3.0,1,1.0,5.0,0.0,66.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.65,7.0,1.0,1.0,0,1.0,5.0,0.0,65.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,3.2857142857142856,2.5,1.8,0.0,0.79,5.0,1.0,3.0,0,1.0,5.0,0.0,67.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.91,7.0,1.0,4.0,1,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,0.5,0.0,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.7,6.0,1.0,2.0,3,1.0,5.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0,0.25,0.3098630992604386,0.6910093944051022
20,1.5714285714285714,2.5,1.8,0.0,0.79,7.0,1.0,2.0,0,1.0,5.0,1.0,64.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,1.0,6.0,1.0,2.0,3,1.0,5.0,1.0,73.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,3.142857142857143,2.5,1.8,0.0,0.87,8.0,1.0,1.0,1,1.0,5.0,0.0,66.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.2857142857142856,2.5,1.8,0.0,0.94,9.0,1.0,4.0,3,1.0,5.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3098630992604386,0.6910093944051022
20,4.142857142857143,2.5,1.8,0.0,0.77,8.0,1.0,4.0,1,1.0,5.0,1.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,3.0,2.5,1.8,0.0,0.91,9.0,1.0,2.0,0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,3.857142857142857,2.5,1.8,0.0,0.62,5.0,1.0,4.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3098630992604386,0.6910093944051022
20,2.857142857142857,2.5,1.8,0.0,0.65,6.0,1.0,3.0,1,1.0,5.0,0.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,4.571428571428571,2.5,1.8,0.0,0.68,8.0,1.0,2.0,0,1.0,5.0,0.0,68.0,0.0,1.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.428571428571429,2.5,1.8,0.0,0.76,9.0,1.0,4.0,3,1.0,5.0,1.0,72.0,0.0,1.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.7142857142857144,2.5,1.8,0.0,0.94,8.0,1.0,5.0,3,1.0,5.0,0.0,69.0,0.0,1.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.74,5.0,1.0,2.0,0,1.0,5.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.375,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.86,6.0,1.0,3.0,0,1.0,5.0,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.125,0.3098630992604386,0.6910093944051022
20,4.0,2.5,1.8,0.0,0.88,8.0,1.0,3.0,0,1.0,5.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3098630992604386,0.6910093944051022
20,2.0,2.5,1.8,0.0,0.83,7.0,1.0,3.0,1,1.0,5.0,1.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.74,6.0,1.0,3.0,1,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,1.0,0.375,0.3098630992604386,0.6910093944051022
20,3.7142857142857144,2.5,1.8,0.0,0.83,7.0,1.0,4.0,0,1.0,5.0,0.0,65.0,0.0,1.0,0.0,1.0,0.0,0.25,0.3098630992604386,0.6910093944051022
20,1.2857142857142858,2.5,1.8,0.0,0.74,7.0,1.0,3.0,0,1.0,5.0,0.0,62.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,1.8571428571428572,2.5,1.8,0.0,0.63,5.0,1.0,2.0,0,1.0,5.0,1.0,62.0,0.0,1.0,0.0,0.0,0.5,0.25,0.3098630992604386,0.6910093944051022
20,1.1428571428571428,2.5,1.8,0.0,1.0,8.0,1.0,3.0,3,1.0,5.0,1.0,70.0,1.0,0.0,0.0,0.0,0.5,0.125,0.3098630992604386,0.6910093944051022
20,2.5714285714285716,2.5,1.8,0.0,0.65,6.0,1.0,3.0,1,1.0,5.0,1.0,66.0,0.0,1.0,0.0,0.0,0.5,0.625,0.3098630992604386,0.6910093944051022
20,3.4285714285714284,2.5,1.8,0.0,0.63,7.0,1.0,4.0,0,1.0,5.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,0.5,0.3098630992604386,0.6910093944051022
